UMAP1,UMAP2,p_interface
4.8289404,1.1268766,0
4.9384823,1.117336,0
4.9609804,1.1436524,0
5.0132465,1.1997665,0
5.208614,1.3021691,0
5.2185674,1.2995346,0
5.3774223,1.3524293,0
5.427092,1.3989015,0
5.3882985,1.408185,0
5.2193627,1.5492071,0
5.224494,1.5468853,0
4.6021557,2.1252003,0
4.2329216,1.7889588,0
4.3364367,1.4482366,0
4.3121605,1.0116123,0
4.2484965,1.0044403,0
4.2274513,0.9612456,0
4.240468,0.92609483,0
4.238352,0.8695373,0
4.246962,0.9299513,0
4.249099,1.03979,0
4.174702,0.9436488,0
4.0959105,1.0216111,0
4.096566,1.0145364,0
4.0706363,1.0263993,0
4.185768,1.0181613,0
4.1879706,0.95577973,0
4.312643,1.0847142,0
4.483424,1.5343109,0
4.680179,1.5530503,0
4.86473,1.595566,0
4.779162,1.6253486,0
4.7437053,1.553198,0
4.7599316,1.5687759,0
4.7344356,1.6148883,0
4.365926,1.708709,0
3.9914556,2.031039,0
4.563989,7.117814,0
3.4712093,5.736994,0
5.560534,9.1144085,0
6.079492,9.206323,0
6.105389,9.316149,0
6.0212007,9.375288,0
6.2070823,9.327072,0
6.2998023,7.8658023,0
5.216742,6.070217,0
5.2405467,5.9508934,0
3.7578635,2.6829977,0
3.624566,2.4703884,0
3.467533,2.195501,0
3.548178,2.2763553,0
3.491811,2.2338095,0
4.876882,6.9391947,0
2.733579,2.5629952,0
2.633831,2.6461885,0
2.7471604,2.7492125,0
4.7128654,7.1105385,0
4.787904,5.6569724,0
5.8663063,7.600846,0
5.86484,7.4982214,0
5.8358335,8.863709,0
5.763052,8.293335,0
5.791143,8.314679,0
4.7158413,9.15469,0
4.5467315,9.104547,0
2.4748678,5.60076,0
3.6948633,6.3964825,0
4.374476,6.5999565,0
4.6441445,6.5065937,0
4.575768,6.3990335,0
3.8056214,3.2365603,0
3.6996336,3.253599,0
3.6615171,3.1287222,0
3.648797,3.2662191,0
3.7038088,2.7975247,0
5.1285267,8.659763,0
5.365594,8.876541,0
5.0881186,9.24223,0
5.0332513,9.30488,0
4.957498,9.475917,0
4.873858,9.4876995,0
4.463137,8.211963,0
3.4085362,4.7720404,0
3.297149,4.2542534,0
3.1163228,3.738338,0
2.9897442,3.7033994,0
2.026148,2.8225255,0
2.09137,2.8180032,0
1.3948817,2.3690832,0
0.9507617,2.9454944,0
0.72888607,4.0155787,0
0.68426055,4.0388613,0
-0.06317214,4.561895,0
-0.014172372,4.70012,0
0.66532654,4.064127,0
0.72358817,4.0589504,0
5.1162868,7.875694,0
2.6330333,1.6218184,0
2.7776272,1.2631166,0
2.9521232,0.8832937,0
3.080627,0.6059547,0
2.9670792,0.5796805,0
2.9067636,0.41401047,0
2.8385637,0.35564694,0
2.7583244,0.3264126,0
2.7630446,0.30359018,0
6.405683,7.550928,0
6.1633983,7.9559617,0
6.0212135,7.8577757,0
5.86038,7.838254,0
5.592404,7.6718,0
3.2807033,5.421142,0
5.534758,7.39196,0
3.006143,2.5618618,0
3.0495155,2.4802036,0
5.46993,7.5294566,0
2.9091647,2.5561514,0
2.8142354,2.4813478,0
2.7417603,2.4574745,0
4.7625155,7.6015654,0
2.425,2.0890186,0
2.4136932,2.0529187,0
2.4298408,1.9844207,0
2.410623,1.9555951,0
2.4280179,1.9709256,0
2.5133686,1.7986643,0
2.6834319,1.5124574,0
2.773411,1.5562421,0
2.88691,1.6053286,0
2.9628725,1.379558,0
3.0632265,1.3497297,0
3.0555916,0.72367847,0
3.0736365,0.6145013,1
3.062878,0.5792915,0
3.0406413,0.5784736,0
3.0247536,0.5646842,0
2.9638104,0.7308005,0
2.8472192,1.0071509,0
2.7550607,1.1023887,0
2.865695,1.0699791,0
2.9741251,1.2779262,0
3.09279,1.3491967,0
6.0977306,7.919179,0
6.2120805,8.296752,0
6.3274665,8.422232,0
6.364006,8.42281,0
6.4137263,8.400004,0
6.2988186,8.5460205,0
6.275973,8.534953,0
6.2575874,8.449866,0
6.183338,8.318321,0
2.4083292,2.8731828,0
5.7911897,7.7105737,0
2.5636237,1.1965038,0
2.4213974,1.2835256,0
2.3613722,1.2338195,0
2.347226,1.2530528,0
2.650722,1.0837568,0
2.6168334,1.5046834,0
2.5868707,1.6435603,0
5.623605,8.230689,0
5.0563774,9.270169,0
4.909738,9.372532,0
4.6555986,9.666807,0
1.6772975,7.2944765,0
3.5037324,9.318609,0
1.7347834,7.30878,0
4.746272,9.378151,0
4.80732,9.384567,0
4.6974044,9.26114,0
1.2494634,4.4607754,0
1.200499,4.292207,0
1.3052742,4.4931636,0
3.9247193,8.058069,0
1.400994,4.2042174,0
1.4208802,4.0956364,0
4.0112233,7.9707212,0
3.5381007,7.3474574,0
2.2211044,4.3063188,0
3.1056235,2.5309498,0
3.1203902,2.5408034,0
3.4561515,2.2195134,0
3.5443387,2.2130253,0
3.6194565,2.1387854,0
3.7368433,2.1623902,0
3.714701,1.9818189,0
3.68187,1.4458494,0
3.6141734,1.2209923,0
6.160501,8.034571,0
6.1119065,8.028425,0
5.9961367,7.899918,0
5.9951506,7.931846,0
5.968109,7.805129,0
2.348207,2.060185,0
2.2645864,2.0157547,0
2.7336593,1.0143902,0
2.7941399,0.73991567,0
2.849318,0.628011,0
2.7990923,0.41854942,0
2.759167,0.32728475,0
2.7131143,0.23494884,0
2.7469149,0.2725544,1
2.7401206,0.33926752,0
2.709395,0.4292216,0
2.6967108,0.5988841,1
2.7493227,0.7128967,0
2.7082572,0.8073181,0
2.7005265,0.87869203,0
2.7322474,0.938683,0
2.7340662,0.8926858,0
2.7969794,0.8838916,0
2.7566583,0.89317876,0
2.7884746,0.92084783,0
2.8429961,1.0187348,0
2.7965298,1.0109732,0
2.9479432,1.0976729,0
3.0385356,0.9230056,0
2.9830024,0.9063282,0
3.1156251,0.89683795,0
3.1780841,0.8850276,0
3.154178,0.83194727,0
3.1141346,0.75193155,0
3.1661122,0.73258775,0
3.1674728,0.73371035,0
3.1156223,0.79767376,0
3.1828756,0.9252596,0
5.829521,7.112686,0
5.86983,6.918972,0
5.706364,6.727082,0
6.196784,8.68184,0
5.9846835,9.500938,0
5.952375,9.516197,0
5.9334373,9.519337,0
5.971044,9.438513,0
5.4343038,8.815057,0
5.001755,8.517096,0
2.3386137,3.753121,0
2.2477348,3.5437293,0
4.4922137,7.323512,0
2.1213453,3.5231504,0
2.4771578,3.1193545,0
2.606864,2.5559947,0
3.288267,2.1265793,0
2.934941,1.4260892,0
2.9621568,1.6033523,0
2.648555,2.1138952,0
2.6068575,2.1531932,0
5.78371,7.858733,0
5.820832,7.8399153,0
2.5556462,2.0660238,0
2.5734885,1.5248734,0
2.561839,1.4171165,0
2.6469786,1.2254667,0
2.6343262,1.1986609,0
2.5894182,1.1744951,0
2.6032321,1.1841425,0
2.606663,1.1852659,0
2.5842674,1.2072318,0
2.644841,1.0497936,0
2.7066903,0.9017261,0
2.7876709,0.8934187,0
2.7530658,0.741348,0
2.7498772,0.42778927,0
2.7122784,0.40072885,0
2.8161867,0.493656,1
2.8755503,0.67863554,1
3.324788,1.8671466,0
3.5033326,2.4386961,0
3.4592545,2.8653526,0
3.3952389,2.8712244,0
3.530599,2.6110883,0
5.9222846,8.594974,0
6.132892,8.650663,0
6.291628,8.924507,0
6.2902794,8.907597,0
6.1470604,8.763176,0
6.0793896,8.3551655,0
2.9525895,1.3294493,0
2.938219,1.2246096,0
3.0323727,1.253778,0
2.9304488,1.2846181,0
2.9601336,1.1927267,0
2.7660825,0.76796067,0
5.4566464,8.278687,0
5.430785,8.178674,0
5.4231343,8.260736,0
5.1148715,8.575867,0
2.9099576,6.4666095,0
3.6298676,6.9491477,0
2.6483986,5.2801094,0
3.5729785,7.2889066,0
2.8895304,6.792793,0
4.6155877,7.637736,0
3.401966,5.8611383,0
5.276145,7.8112116,0
5.7237415,7.2140474,0
3.057328,1.1750143,0
2.9591417,1.1947099,1
2.909463,1.2813836,1
2.8087103,1.4772707,0
2.9881947,3.2574065,0
3.6617484,6.0262637,1
3.4609964,1.876891,1
3.42433,1.6244482,1
3.3544276,1.9219928,0
3.2783713,2.011665,0
3.1177766,1.2064998,0
2.914444,0.66382265,0
3.0739524,0.7986016,0
2.9905224,0.6857003,0
2.956741,0.60061705,0
3.0258923,0.67754203,0
3.1202366,0.90562105,0
3.6171684,1.2746179,0
3.9686263,2.1904671,0
3.8375096,3.021387,0
3.6859574,3.6889353,0
4.65965,7.376126,0
2.9756045,6.373997,0
4.371591,9.705093,0
4.3112793,9.649588,0
2.155791,7.680163,0
3.282449,7.6169467,0
4.0680385,5.4174695,0
4.40439,5.0278807,0
4.2496176,4.4718466,0
4.236385,4.6248145,0
4.125267,4.6633925,0
-6.8166957,-2.7508206,0
-9.508956,1.0076048,0
1.8686397,19.16223,0
16.070925,7.002841,0
15.219736,6.437263,0
1.9445657,19.061426,0
-9.670436,1.0791903,0
-6.8188424,-2.7528398,0
4.5245495,9.977445,0
4.5123043,9.870607,0
2.400778,8.169814,0
2.7575943,7.1386185,0
3.0363452,7.1174345,0
3.4431908,7.144087,0
3.0929308,7.1579485,0
2.8727567,7.0134463,0
3.3687956,5.47783,0
3.4676495,8.946476,0
1.5997725,7.7285986,0
1.5801059,7.8989077,0
2.6249967,8.886495,0
4.978055,5.804965,0
4.877388,5.684931,0
4.860471,5.8839345,0
4.6460977,8.1923485,0
1.3312088,4.129581,0
1.0216208,4.213139,0
0.012887857,4.8422565,0
0.062270768,4.6226583,0
0.085866384,4.0225782,0
-0.076647475,4.1182413,0
-0.21604338,4.557174,0
-0.055572007,4.1741896,0
0.2210809,4.237367,0
0.5800512,4.52613,0
1.3888946,6.1750145,0
1.6332178,6.2600746,0
2.3239195,5.606192,0
3.9595263,9.372323,0
3.7207701,6.554247,0
4.9804907,9.444769,0
4.9072495,9.445693,0
4.023891,6.6359572,0
4.1488504,6.2897305,0
4.1810308,4.388492,0
4.2777877,2.6587515,0
4.1236176,2.3382401,0
4.1043115,2.2686636,0
4.053466,2.1220834,0
3.9921215,2.1452687,0
3.9547377,2.0996737,0
3.9419122,2.119454,0
3.8079817,2.1546297,0
3.700646,2.1072168,0
3.636427,2.1859252,0
3.0802019,6.837272,0
3.0090537,6.759563,0
2.9801488,6.685143,0
3.0488741,6.746998,0
2.981698,6.59494,0
2.9894888,6.5599985,0
3.0897744,6.478063,0
3.0145655,6.4679794,0
5.67833,8.482952,0
3.0153277,6.7498584,0
5.6476135,8.470105,0
5.70861,8.459212,0
2.9280863,1.6630539,0
2.9172971,1.4815255,0
2.864082,1.4473288,0
2.847148,1.4416934,0
2.8293831,1.4109509,0
2.7949486,1.4230462,0
2.8105476,1.4039658,0
2.8934958,1.4352821,0
6.0931063,8.251029,0
6.2645187,8.423412,0
6.1794634,8.370652,0
6.262328,8.416595,0
0.86373794,3.7474627,0
0.85504043,3.729629,0
0.861512,3.647177,0
0.74709225,3.6784213,0
0.7209018,3.6388795,0
0.5398247,3.77665,0
0.22978985,4.0651913,0
0.65319836,3.784247,0
0.77606183,3.7468014,0
1.3153642,3.2492414,0
1.5963932,3.2666438,0
2.1320622,3.537089,0
2.4089408,4.4183383,0
3.382713,7.6035357,0
1.8940234,7.0047517,0
3.7172923,9.78946,0
3.7125027,9.892673,0
2.2171247,7.747375,0
3.4209175,8.481453,0
2.7238216,7.8270373,0
3.6549919,6.3456626,0
2.97925,6.3812532,0
4.0742264,8.624738,0
4.339332,8.998813,0
4.7604737,9.162693,0
3.4140518,10.182401,0
3.367031,10.341508,0
3.440258,10.227233,0
3.460759,10.137673,0
3.4335892,10.179761,0
3.4000359,10.165738,0
3.3897111,10.0550585,0
0.58651155,5.057848,0
1.1124988,4.686245,0
1.2331228,4.65548,0
1.4547404,4.648259,0
1.7121892,5.3380013,0
3.8012824,9.187702,0
2.8286955,6.699184,0
4.84239,9.576179,0
4.681801,9.490451,0
2.7801566,7.817114,0
2.743803,7.7711167,0
3.172536,7.5082316,0
2.8188167,7.2148156,0
4.311272,5.798479,0
3.1143212,5.3596454,0
3.6932538,6.9860263,0
3.1634865,4.881003,0
3.5129113,5.3455772,0
3.9432704,7.033177,0
4.0846987,6.359526,0
3.6515808,6.3441763,0
3.7767587,6.645142,0
3.9492202,6.9614706,0
3.0149093,1.5443792,0
3.0243971,1.5591269,0
3.0676744,1.4640113,0
2.9341583,1.4851918,0
2.846063,1.772294,0
2.7583542,1.8268203,0
2.7076964,1.7367011,0
2.7188127,1.8373579,0
2.6670332,1.8141849,0
2.6419518,1.7793518,0
2.650792,1.7977144,0
6.232,8.384721,0
6.2788415,8.325471,0
2.5605466,1.7237735,0
2.5662057,1.7309464,0
6.153216,8.291515,0
2.5739107,1.650422,0
2.5528083,1.6737441,0
2.6276903,1.3601034,0
2.652941,1.2829198,0
2.695282,1.2536336,0
2.6246796,3.4458625,0
2.7062595,3.707569,0
4.6311584,6.5885863,0
3.7919843,5.5324125,0
3.9973288,5.82456,0
4.742427,9.457976,0
4.718488,9.526687,0
4.5238137,9.33691,0
3.920099,6.131621,0
4.1533513,5.812977,0
3.2431257,4.485608,0
3.5278685,4.68342,0
4.430198,7.6056495,0
1.6673108,4.366118,0
1.6770289,4.3284583,0
1.692688,4.2304244,0
4.0004387,8.123641,0
1.7700702,4.277349,0
1.9708561,4.1546288,0
3.4036653,6.9315753,0
2.5856009,6.2148557,0
3.9574926,7.244149,0
2.9177012,3.4391656,0
2.9685862,3.3924851,0
2.9393666,3.6175623,0
3.9401388,6.166725,0
4.0649834,6.3897586,0
4.297427,9.023297,0
4.320687,9.130949,0
3.9509733,6.012197,0
3.9560068,5.8401995,0
2.3858035,6.6673646,0
4.0476613,7.799776,0
2.8837986,5.188601,0
2.6790059,4.4499826,0
2.884262,3.2893262,0
2.8063154,3.197688,0
2.7459626,3.1372108,0
2.8643565,2.8974733,0
2.8533623,2.648225,0
2.8635879,2.6192486,0
2.8326378,2.6129057,0
2.8138638,2.5641732,0
2.829045,2.6314464,0
3.014032,2.4076607,0
3.2927167,2.0321565,0
3.445037,2.0869591,0
3.9496815,2.4006777,0
4.103818,2.7330208,0
4.0997643,3.1103828,0
3.5951643,3.5152109,0
4.25921,7.002966,0
4.8268433,8.960962,0
4.8320923,9.67079,0
4.5630865,9.767271,0
4.01651,9.448096,0
3.9107087,9.601816,0
1.5598786,7.525542,0
1.3168465,7.4619193,0
3.0553093,9.1598015,0
2.437498,8.49028,0
1.5009459,5.7135677,0
1.3811951,5.8622303,0
1.4015802,5.966531,0
1.7569226,5.884906,0
4.0874114,9.180758,0
2.3975904,6.024125,0
4.5977964,9.333766,0
4.6734104,9.366762,0
4.75551,9.232333,0
2.3177524,5.4685307,1
5.1213574,8.716914,0
5.0867753,8.687955,0
2.381673,5.361351,0
4.4638777,7.9022794,1
4.4313,7.9278226,0
2.1282449,3.8327847,0
2.1368618,3.7438455,0
2.4017544,3.7121363,0
2.4148302,3.7820978,0
2.8781955,4.64103,0
4.3500633,8.281333,0
2.731657,5.8594356,0
4.585319,9.726537,0
4.5919285,9.811646,0
4.3858223,9.9458,0
3.833993,9.887969,0
1.0475636,7.117067,0
0.9514192,6.9140844,0
0.88170606,6.7690005,0
0.8671912,6.548207,0
0.20249647,3.9546058,0
0.080916494,3.7792277,0
0.10674796,3.8094776,0
0.1295505,3.826745,0
0.19674781,4.691477,0
0.5618805,4.1055293,0
1.0029451,4.2728434,0
0.8143255,4.245965,0
3.6995494,7.212183,0
1.4744034,4.265876,0
1.5971125,4.1748824,0
3.7875743,7.750424,0
2.3225534,6.1813703,0
4.4061646,7.915565,0
4.260652,5.370812,0
4.074674,5.4308352,0
3.6112714,6.460213,0
5.0686727,8.528974,0
2.998822,6.6164975,0
4.0685663,7.7589116,0
4.724227,7.9924974,0
4.3194885,4.260361,0
4.243369,4.205237,0
3.2112532,4.532935,0
2.2696106,4.993851,0
4.0710487,8.179642,0
3.008769,7.0501003,1
1.9405843,4.855191,0
3.6042402,7.7187467,0
3.5470936,7.753227,1
2.0270252,5.0923357,1
2.6912432,8.237652,0
2.7239778,8.323914,1
1.6654017,7.662396,0
4.4907303,9.884189,0
4.332323,9.824124,0
4.814513,9.764687,0
4.352474,9.578595,0
4.2596717,6.3222823,0
2.1636467,8.072487,0
4.24313,5.726788,0
2.1323857,8.099922,0
1.5801451,7.418177,0
2.0784843,8.116996,0
2.5107398,7.743674,0
2.6824377,7.789177,0
4.014284,9.676648,0
4.5759716,9.658863,0
4.807917,9.749437,0
3.9474802,9.812546,0
1.7741129,8.1714,1
1.7848728,8.503117,0
2.7878058,9.414675,0
1.7936051,8.57008,1
1.8639086,8.552326,1
1.9178119,8.392943,0
3.6232498,9.667497,0
3.7360408,9.858043,0
3.8005724,9.909891,0
3.869956,9.874433,0
4.256736,9.592267,0
4.3703575,9.242643,0
5.2199492,5.137373,0
5.3666587,5.0567045,0
5.4153614,5.038997,0
5.4649444,5.0993423,0
5.5053678,5.0879583,0
5.447487,5.2061505,0
5.0714564,5.6334457,0
3.6016886,4.844632,0
4.444816,8.226455,0
4.515179,8.349928,0
4.426015,8.340378,0
3.4404097,3.5556097,0
3.4578788,3.5912201,0
3.5957532,3.6206634,0
3.718459,4.1068635,0
3.751109,4.2429085,0
3.1582537,6.732741,0
4.385301,7.8106766,0
3.637648,5.8368735,1
3.561397,5.868802,1
3.8016872,4.449326,1
3.8137164,4.4800653,1
3.9693153,5.177732,1
2.6775885,5.0307465,1
2.5494263,4.9873724,0
4.3252473,7.561893,0
3.362319,6.8165474,0
1.8668178,5.0075827,0
1.7901287,5.177685,0
4.54204,8.324572,0
1.6255968,4.6586366,0
1.6142358,4.438671,0
-0.07335323,5.0459604,0
-0.09059882,4.907035,0
0.22694513,3.8580062,0
0.27384833,3.6130066,0
0.18257585,3.6111372,0
-0.3368446,3.4003618,0
-0.5258337,3.3124535,0
-0.43204772,3.384106,0
-0.18871477,3.5358605,0
-0.21840844,3.3323488,0
3.5206723,8.191878,0
1.5296572,4.612395,0
1.655119,4.723799,1
1.8138361,4.7775316,0
1.9701262,4.8407164,0
1.9650421,4.743542,1
1.9941174,4.6472163,1
2.0941641,4.6093445,0
4.262839,7.612309,0
2.103581,4.515598,1
2.8873765,4.238001,0
3.921142,6.758773,0
4.33329,4.9860845,0
4.6916337,7.178406,0
4.3674197,4.8049345,0
4.9237757,4.932014,0
5.2784076,7.0440626,0
5.0453734,6.869251,0
1.8531647,4.5352774,0
1.8383547,4.5135865,0
4.683524,8.423636,0
4.251158,8.412626,0
1.666611,4.6297593,0
3.8775775,7.7811985,0
3.496076,7.499604,0
1.2409775,4.423779,0
1.3066962,4.4936647,0
3.8708453,8.011899,0
3.78156,8.198324,0
1.0609021,3.8933072,0
0.90701216,3.5050993,0
1.1119264,2.8543155,0
1.205226,2.7760115,0
1.394656,2.699523,0
4.826197,3.9220607,0
4.5094156,4.090978,0
4.5669146,4.2477922,0
5.531818,6.4478307,0
5.6178207,6.394675,0
-7.0129685,-2.9451778,0
-9.476636,0.96869403,0
1.6350944,18.6494,0
16.03155,6.6104345,0
15.077445,6.23427,0
1.5448985,19.033224,0
-9.685795,1.0844345,0
-6.8124547,-2.746633,0
4.465702,4.7922006,0
4.276054,4.651855,0
4.2292647,3.3600307,0
4.363797,2.9577277,0
4.09382,3.3836222,0
4.085202,3.416294,0
4.527482,1.7100699,0
4.6481395,1.793421,0
4.9509974,1.7959412,0
5.0003376,1.8962153,0
5.154817,1.8218096,0
5.1801434,1.8541625,0
5.101651,1.8331527,0
5.043197,1.7775195,0
5.187562,1.8147815,0
5.3135457,1.9613492,0
5.3795595,2.118873,0
5.5230656,2.138691,0
5.5296073,2.2365088,0
5.54343,2.401076,0
5.759062,2.5332534,0
5.8834085,2.7142324,0
5.879372,2.691847,0
4.931865,1.9773262,0
4.8001547,1.8501312,0
4.7738514,1.8334514,0
4.757195,1.826751,0
4.7150326,1.837892,0
4.699787,1.78502,0
4.5408435,2.103698,0
4.494971,2.0476005,0
4.5452585,1.8462951,0
5.008784,2.729712,0
5.0456777,3.0630255,0
5.064921,3.1697168,0
5.146909,3.2403557,0
5.2404003,4.1393766,0
5.4450173,4.4430695,0
5.444619,4.4134026,0
5.3395724,6.6194415,0
5.2158737,6.209063,0
5.260237,6.292341,0
5.104899,3.7305703,0
5.1250515,3.4388928,0
5.2949457,2.9877114,0
5.6694303,2.115113,0
5.673666,2.052859,0
4.916194,1.3300244,0
4.8555026,1.3216099,0
4.7213874,1.4465145,0
4.4534283,1.8256925,0
4.3163176,2.1141598,0
3.7733204,2.1649013,0
5.093475,7.84516,0
3.6855223,5.8739204,0
4.3930073,7.083163,0
4.1894383,6.9868994,0
4.4266753,6.9536767,0
4.333869,6.852039,0
4.2697325,6.903592,0
4.402436,8.635796,0
1.399269,5.8497753,0
1.3384874,6.775018,0
1.302769,6.1439853,0
1.1767102,5.880109,1
2.401519,4.838932,0
2.835573,4.787725,0
1.88298,6.744843,0
1.8487104,6.800336,0
1.8821391,6.7219987,0
2.2799065,7.586804,0
4.7442102,9.248343,0
5.297341,8.977213,0
5.498015,9.049595,0
5.528579,7.8683743,0
5.2264175,7.6184535,0
3.5909455,4.263148,0
4.622005,1.8996029,0
4.6310897,1.955436,0
4.2201114,2.6235583,0
3.9552805,3.37339,0
5.131236,7.1103497,0
4.4136624,6.1853495,0
2.9627638,8.177547,0
2.6924284,8.227792,0
2.2073116,8.157128,0
2.6570249,9.233679,0
2.1060631,8.283498,0
1.3414186,7.924213,1
1.2755988,7.9815235,1
1.5605602,7.8353863,1
1.5377736,7.966318,0
1.7850151,7.946496,0
4.51522,4.7920313,0
1.5814873,5.3422284,0
2.451438,7.842387,0
2.2017024,7.245596,0
1.4945757,4.645176,0
0.293413,5.2041373,0
3.678328,8.178402,0
0.85891974,4.7426004,0
1.0264832,4.4025044,0
1.2362949,4.9549913,0
4.073225,8.000451,0
3.6915953,7.4976645,0
2.356371,4.5146375,0
5.2008,7.036944,0
5.3461766,7.9946904,0
5.4167767,7.784416,0
2.4650812,4.0199785,0
2.6776729,3.7144363,0
4.5105577,1.9926564,0
4.0005765,1.6661793,0
3.9873383,1.5904802,0
4.0002055,1.4666241,0
4.0177193,1.5327522,0
4.0492554,1.4077216,0
4.0486336,1.4013907,0
4.028132,1.5818062,0
3.9809008,1.6311637,0
3.9313753,1.6704628,0
3.74336,1.5598441,0
3.6001391,1.5403482,0
3.529545,1.7727643,0
3.0466,2.2438495,0
3.3515334,2.326394,0
2.2226367,3.718329,0
2.0588975,4.1052446,0
4.528315,6.253574,0
4.5158873,8.073312,0
2.3464239,4.2989116,0
2.5434816,4.182645,0
4.46422,6.2725177,0
3.9067862,7.2544856,0
2.2836428,3.7858768,0
2.2895172,3.8825014,0
5.2054653,7.5805197,0
1.9841133,3.6410847,0
2.0565674,3.2175913,0
2.1513913,3.0454173,0
2.6419694,0.7863809,0
2.7578602,0.42293787,0
2.8412054,0.42523253,0
2.8959153,0.40090266,0
3.125961,0.44474062,0
3.922251,1.3422179,0
4.0182543,1.4031067,0
4.0810113,1.5396717,0
3.9854789,1.6318295,0
4.017218,1.5472565,0
4.095766,1.5986049,0
4.115589,1.6326585,0
4.238277,1.7592748,0
4.595563,2.9882727,0
5.074006,5.225,0
2.2866094,8.107421,0
2.1498497,8.635456,0
2.2199602,8.672903,0
2.2070136,8.773974,0
5.010848,9.789024,0
5.111765,9.781095,0
5.1893797,9.777607,0
5.138029,9.822418,0
5.0274158,9.503979,0
3.5156653,5.624159,0
3.4298363,4.7383842,0
3.3036165,4.7398314,0
3.4671137,5.642509,0
5.3065867,8.863316,0
5.163736,9.257522,0
5.2402015,9.422326,0
2.2712514,8.821712,0
1.8436538,7.9475746,0
2.5182867,8.957782,0
1.5850718,8.069969,0
1.3797091,7.884319,0
1.8466337,8.472736,0
1.9264644,8.38346,0
2.4562194,8.860441,0
3.9350245,9.810293,0
3.9362774,9.735583,0
2.533445,8.306076,0
2.146469,5.4590006,0
2.889123,5.0300994,0
3.0427637,5.054781,0
3.2598798,4.6296697,0
4.445523,6.067136,0
4.720692,7.9444356,0
3.179504,5.548226,0
4.667943,8.621602,0
2.9817567,6.727034,0
2.6091404,6.431245,0
1.8989222,6.5250826,0
1.9279846,6.8758497,0
1.7959231,6.174434,0
2.8677948,6.0778203,0
3.9994109,3.7827964,0
4.1990476,2.622372,0
4.229249,1.7746273,0
3.6856866,1.3016112,0
2.4536562,1.33646,0
2.2448378,1.6293666,0
1.7984191,2.0240958,0
1.4526873,2.4346104,0
0.63367397,3.6784196,0
0.6831309,4.2626433,0
0.48811057,4.527971,0
0.7515585,4.7428484,0
0.8404554,5.3706617,0
3.5352945,8.486244,0
1.4830875,5.4634566,0
1.6958698,5.2984753,0
2.2628422,7.969414,0
1.9851459,7.7192945,0
2.1623983,7.3738494,0
3.3593988,7.203972,1
4.710042,8.539761,0
4.717877,8.300621,1
3.2507904,5.6931705,1
3.2339451,5.656847,0
1.9108803,6.410039,1
3.7484732,9.266456,0
2.1406417,6.7937336,1
2.0935514,6.947878,0
2.284916,6.5434074,1
3.6922383,9.533496,1
2.139662,8.563233,1
3.5491123,9.563828,0
1.9152181,8.534075,0
1.3167678,7.596726,0
1.8672438,8.4438305,0
3.0996892,9.250434,0
2.0977612,7.2161694,0
1.9753382,6.9641833,0
3.2494369,7.406018,0
2.8610337,7.206622,1
0.47798282,5.185102,0
1.1273665,3.7872233,0
1.7891914,2.3984365,0
2.0871334,1.5852095,0
2.2324424,1.3873415,0
2.3933072,1.3498446,0
2.6100478,1.1660769,0
2.7831695,0.9740662,0
3.0406709,0.8432521,0
3.0469568,0.7877075,0
3.077403,0.7207694,0
3.1614647,0.76805973,0
3.0895164,0.70956546,0
2.9942942,0.6762737,0
2.9511573,0.6980235,0
2.9467168,0.74716794,0
3.092706,0.7832214,1
3.0281942,0.7475639,1
3.0555482,0.76588815,0
3.0731354,0.71005654,0
3.1447818,0.7400868,0
3.1579373,0.6893447,1
3.1760147,0.84617484,0
3.2005634,0.85700834,0
3.2813566,1.0197337,0
3.4365847,1.1040998,0
3.884197,1.4669772,0
3.8162293,1.5056345,0
3.7150633,2.354379,0
3.5177038,2.975242,0
3.5910063,4.8113,0
4.9456663,8.132755,0
4.897336,9.315081,0
4.7145057,9.37207,0
2.5240147,8.798247,0
1.8781384,7.2004943,0
2.0656798,6.977435,0
1.9230005,6.888419,0
4.6702337,8.737584,0
4.174101,6.288632,0
4.2193184,6.2503104,0
4.659375,6.703846,0
3.7281578,5.363623,0
4.741062,7.309547,0
3.8887,4.2617526,0
4.059846,4.0688424,0
3.994826,4.10738,0
3.8932421,4.4430537,0
2.1155753,6.1702065,0
3.7243834,9.2854805,0
4.2467537,10.115886,0
4.2510705,10.188746,0
4.083474,10.169947,0
1.9993126,8.541046,0
1.869341,8.517016,0
1.3412502,7.7395144,0
1.4426548,8.080942,0
2.8615186,9.42612,0
2.8920038,8.226621,0
1.8662034,6.868512,0
4.306251,8.755914,0
4.6518216,8.07423,0
3.7598677,5.2178307,0
3.7277017,5.1098623,0
2.8311,5.2350216,0
2.7582552,5.1975245,0
3.4980414,8.951015,0
3.6843724,9.005351,0
2.429683,5.2900853,0
4.6647744,8.6635,0
4.2648964,8.485307,0
0.9057246,3.841478,0
0.87489223,3.8031335,0
0.908379,3.751366,0
3.9911013,7.891424,0
2.9862254,3.6033454,0
4.0781565,3.5821862,0
4.2507806,3.705952,0
4.379444,3.6766622,0
4.760503,4.031458,0
5.1278524,6.9879165,0
3.375933,4.406974,0
1.9891316,4.9902177,0
3.2878857,8.074987,0
3.3808608,8.00097,0
2.4008465,4.7920747,0
2.4089656,4.7162538,0
4.9026837,8.427092,0
4.926991,8.473571,0
2.2175417,4.6964045,0
